4273,ON,0.10,1.45,-0.04
4274,ON,0.10,1.45,-0.04
4275,ON,0.10,1.45,-0.04
4275,ON,0.10,1.45,-0.04
4276,ON,0.10,1.45,-0.04
4277,ON,0.10,1.45,-0.04
4277,ON,0.10,1.44,-0.04
4278,ON,0.10,1.44,-0.04
4279,ON,0.10,1.44,-0.04
4279,ON,0.10,1.45,-0.04
4280,ON,0.10,1.45,-0.04
4281,ON,0.10,1.45,-0.04
4282,ON,0.10,1.45,-0.04
4282,ON,0.10,1.45,-0.04
4283,ON,0.10,1.45,-0.03
4284,ON,0.10,1.44,-0.03
4284,ON,0.10,1.44,-0.04
4285,ON,0.10,1.44,-0.04
4286,ON,0.10,1.44,-0.04
4287,ON,0.10,1.44,-0.04
4287,ON,0.10,1.44,-0.04
4288,ON,0.10,1.44,-0.04
4289,ON,0.10,1.44,-0.04
4289,ON,0.10,1.45,-0.04
4290,ON,0.10,1.45,-0.04
4291,ON,0.10,1.44,-0.04
4291,ON,0.08,1.42,-0.04
4292,ON,0.08,1.43,-0.04
4293,ON,0.08,1.43,-0.04
4294,ON,0.10,1.45,-0.04
4294,ON,0.10,1.45,-0.04
4295,ON,0.10,1.45,-0.04
4296,ON,0.10,1.45,-0.05
4296,ON,0.10,1.45,-0.05
4297,ON,0.10,1.45,-0.05
4298,ON,0.10,1.45,-0.05
4298,ON,0.10,1.44,-0.05
4299,ON,0.10,1.44,-0.05
4300,ON,0.10,1.44,-0.04
4301,ON,0.11,1.44,-0.04
4301,ON,0.11,1.44,-0.04
4302,ON,0.10,1.44,-0.04
4303,ON,0.11,1.44,-0.04
4303,ON,0.11,1.44,-0.04
4304,ON,0.11,1.44,-0.04
4305,ON,0.11,1.44,-0.04
4305,ON,0.11,1.44,-0.04
4306,ON,0.11,1.44,-0.04
4307,ON,0.11,1.45,-0.04
4308,ON,0.11,1.45,-0.05
4308,ON,0.11,1.44,-0.05
4309,ON,0.11,1.44,-0.05
4310,ON,0.11,1.44,-0.04
4310,ON,0.11,1.44,-0.04
4311,ON,0.11,1.44,-0.05
4312,ON,0.11,1.44,-0.05
4313,ON,0.11,1.44,-0.05
4313,ON,0.10,1.44,-0.05
4314,ON,0.10,1.44,-0.04
4315,ON,0.10,1.44,-0.04
4315,ON,0.10,1.44,-0.04
4316,ON,0.10,1.44,-0.04
4317,ON,0.10,1.44,-0.04
4317,ON,0.10,1.44,-0.04
4318,ON,0.10,1.44,-0.05
4319,ON,0.10,1.44,-0.05
4320,ON,0.10,1.44,-0.05
4320,ON,0.10,1.44,-0.04
4321,ON,0.10,1.44,-0.04
4322,ON,0.10,1.39,-0.04
4322,ON,0.10,1.35,-0.04
4323,ON,0.10,1.35,-0.04
4324,OFF,0.10,1.40,-0.04
4324,OFF,0.10,1.44,-0.04
4325,OFF,0.10,1.45,-0.03
4326,OFF,0.10,1.45,-0.03
4327,OFF,0.03,1.35,-0.03
4327,OFF,-0.05,1.26,-0.03
4328,OFF,-0.12,1.16,-0.03
4329,OFF,-0.12,1.16,-0.03
4329,OFF,-0.12,1.16,-0.03
4330,OFF,-0.12,1.16,-0.03
4331,OFF,-0.13,1.16,-0.03
4332,OFF,-0.13,1.16,-0.03
4332,OFF,-0.13,1.16,-0.03
4333,OFF,-0.12,1.16,-0.03
4334,OFF,-0.13,1.16,-0.03
4334,OFF,-0.13,1.16,-0.03
4335,OFF,-0.13,1.16,-0.03
4336,OFF,-0.12,1.16,-0.03
4337,OFF,-0.12,1.16,-0.03
4337,OFF,-0.12,1.16,-0.03
4338,OFF,-0.12,1.16,-0.03
4339,OFF,-0.12,1.16,-0.04
4339,OFF,-0.12,1.16,-0.03
4340,OFF,-0.13,1.16,-0.03
4341,OFF,-0.13,1.16,-0.03
4341,OFF,-0.12,1.16,-0.03
4342,OFF,-0.12,1.16,-0.03
4343,OFF,-0.12,1.16,-0.03
4344,OFF,-0.12,1.16,-0.03
4344,OFF,-0.13,1.16,-0.03
4345,OFF,-0.13,1.16,-0.03
4346,OFF,-0.13,1.16,-0.03
4346,OFF,-0.13,1.16,-0.03
4347,OFF,-0.13,1.17,-0.04
4348,OFF,-0.13,1.17,-0.04
4349,OFF,-0.12,1.16,-0.04
4349,OFF,-0.12,1.16,-0.03
4350,OFF,-0.12,1.16,-0.03
4351,OFF,-0.12,1.16,-0.04
4351,OFF,-0.12,1.16,-0.04
4352,OFF,-0.12,1.16,-0.04
4353,OFF,-0.12,1.16,-0.03
4353,OFF,-0.12,1.16,-0.03
4354,OFF,-0.12,1.16,-0.04
4355,OFF,-0.13,1.16,-0.04
4356,OFF,-0.13,1.17,-0.04
4356,OFF,-0.12,1.17,-0.04
4357,OFF,-0.12,1.17,-0.03
4358,OFF,-0.12,1.17,-0.03
4358,OFF,-0.12,1.16,-0.03
4359,OFF,-0.12,1.16,-0.03
4360,OFF,-0.12,1.16,-0.03
4361,OFF,-0.12,1.16,-0.03
4361,OFF,-0.12,1.16,-0.03
4362,OFF,-0.13,1.16,-0.03
4363,OFF,-0.13,1.16,-0.03
4363,OFF,-0.13,1.16,-0.03
4364,OFF,-0.12,1.16,-0.04
4365,OFF,-0.12,1.16,-0.03
4366,OFF,-0.12,1.16,-0.03
4366,OFF,-0.12,1.16,-0.03
4367,OFF,-0.12,1.16,-0.03
4368,OFF,-0.12,1.16,-0.03
4368,OFF,-0.12,1.16,-0.03
4369,OFF,-0.12,1.17,-0.03
4370,OFF,-0.12,1.17,-0.03
4371,OFF,-0.12,1.17,-0.03
4371,OFF,-0.12,1.17,-0.04
4372,OFF,-0.12,1.16,-0.04
4373,OFF,-0.12,1.16,-0.04
4373,OFF,-0.12,1.16,-0.04
4374,OFF,-0.12,1.17,-0.04
4375,OFF,-0.12,1.17,-0.03
4376,OFF,-0.12,1.17,-0.04
4376,OFF,-0.12,1.17,-0.04
4377,OFF,-0.12,1.17,-0.05
4378,OFF,-0.12,1.17,-0.04
4378,OFF,-0.12,1.17,-0.04
4379,OFF,-0.12,1.16,-0.04
4380,OFF,-0.12,1.16,-0.04
4381,OFF,-0.12,1.16,-0.03
4381,OFF,-0.12,1.16,-0.03
4382,OFF,-0.12,1.16,-0.03
4383,OFF,-0.12,1.16,-0.03
4383,OFF,-0.12,1.16,-0.03
4384,OFF,-0.12,1.16,-0.03
4385,OFF,-0.12,1.16,-0.03
4385,OFF,-0.12,1.17,-0.03
4386,OFF,-0.12,1.17,-0.03
4387,OFF,-0.12,1.17,-0.04
4388,OFF,-0.12,1.17,-0.04
4388,OFF,-0.13,1.17,-0.04
4389,OFF,-0.13,1.16,-0.04
4390,OFF,-0.12,1.16,-0.05
4390,OFF,-0.12,1.16,-0.04
4391,OFF,-0.12,1.16,-0.04
4392,OFF,-0.12,1.16,-0.04
4393,OFF,-0.13,1.16,-0.04
4393,OFF,-0.13,1.16,-0.04
4394,OFF,-0.13,1.16,-0.04
4395,OFF,-0.13,1.17,-0.04
4395,OFF,-0.13,1.17,-0.04
4396,OFF,-0.13,1.17,-0.04
4397,OFF,-0.13,1.17,-0.04
4398,OFF,-0.13,1.16,-0.04
4398,OFF,-0.12,1.16,-0.04
4399,OFF,-0.12,1.17,-0.04
4400,OFF,-0.12,1.17,-0.03
4400,OFF,-0.12,1.17,-0.05
4401,OFF,-0.12,1.17,-0.05
4402,OFF,-0.12,1.17,-0.05
4402,OFF,-0.13,1.16,-0.04
4403,OFF,-0.12,1.16,-0.03
4404,OFF,-0.12,1.16,-0.04
4405,OFF,-0.12,1.17,-0.04
4405,OFF,-0.12,1.17,-0.04
4406,OFF,-0.12,1.17,-0.03
4407,OFF,-0.12,1.16,-0.03
4407,OFF,-0.12,1.16,-0.03
4408,OFF,-0.12,1.16,-0.03
4409,OFF,-0.12,1.16,-0.03
4410,OFF,-0.12,1.16,-0.04
4410,OFF,-0.12,1.16,-0.04
4411,OFF,-0.12,1.16,-0.03
4412,OFF,-0.12,1.16,-0.02
4412,OFF,-0.12,1.16,-0.02
4413,OFF,-0.12,1.16,-0.03
4414,OFF,-0.12,1.16,-0.03
4415,OFF,-0.12,1.16,-0.03
4415,OFF,-0.12,1.17,-0.03
4416,OFF,-0.12,1.17,-0.03
4417,OFF,-0.12,1.17,-0.03
4417,OFF,-0.12,1.16,-0.04
4418,OFF,-0.12,1.16,-0.04
4419,OFF,-0.13,1.16,-0.04
4419,OFF,-0.12,1.16,-0.04
4420,OFF,-0.12,1.17,-0.04
4421,OFF,-0.12,1.16,-0.04
4422,OFF,-0.12,1.16,-0.04
4422,OFF,-0.12,1.16,-0.04
4423,OFF,-0.12,1.17,-0.04
4424,OFF,-0.12,1.17,-0.04
4424,OFF,-0.12,1.17,-0.03
4425,OFF,-0.12,1.17,-0.03
4426,OFF,-0.12,1.16,-0.04
4427,OFF,-0.12,1.16,-0.03
4427,OFF,-0.12,1.16,-0.03
4428,OFF,-0.12,1.16,-0.03
4429,OFF,-0.12,1.16,-0.04
4429,OFF,-0.12,1.16,-0.04
4430,OFF,-0.12,1.16,-0.04
4431,OFF,-0.12,1.16,-0.04
4432,OFF,-0.12,1.16,-0.04
4432,OFF,-0.12,1.16,-0.04
4433,OFF,-0.12,1.17,-0.04
4434,OFF,-0.12,1.17,-0.04
4434,OFF,-0.12,1.17,-0.04
4435,OFF,-0.12,1.17,-0.03
4436,OFF,-0.12,1.17,-0.03
4436,OFF,-0.12,1.17,-0.04
4437,OFF,-0.12,1.16,-0.04
4438,OFF,-0.12,1.16,-0.04
4439,OFF,-0.12,1.16,-0.03
4439,OFF,-0.12,1.16,-0.03
4440,OFF,-0.12,1.16,-0.03
4441,OFF,-0.12,1.16,-0.03
4441,OFF,-0.12,1.16,-0.04
4442,OFF,-0.12,1.16,-0.04
4443,OFF,-0.13,1.16,-0.04
4444,OFF,-0.13,1.16,-0.04
4444,OFF,-0.12,1.17,-0.04
4445,OFF,-0.12,1.17,-0.04
4446,OFF,-0.12,1.17,-0.04
4446,OFF,-0.13,1.17,-0.04
4447,OFF,-0.13,1.17,-0.04
4448,OFF,-0.12,1.17,-0.04
4449,OFF,-0.12,1.17,-0.04
4449,OFF,-0.12,1.16,-0.03
4450,OFF,-0.12,1.16,-0.04
4451,OFF,-0.12,1.16,-0.04
4451,OFF,-0.12,1.16,-0.04
4452,OFF,-0.12,1.17,-0.03
4453,OFF,-0.12,1.16,-0.03
4453,OFF,-0.12,1.16,-0.03
4454,OFF,-0.12,1.16,-0.03
4455,OFF,-0.12,1.16,-0.03
4456,OFF,-0.12,1.16,-0.03
4456,OFF,-0.12,1.16,-0.02
4457,OFF,-0.12,1.16,-0.03
4458,OFF,-0.12,1.17,-0.04
4459,OFF,-0.12,1.17,-0.04
4459,OFF,-0.12,1.17,-0.03
4460,OFF,-0.12,1.17,-0.03
4461,OFF,-0.12,1.17,-0.04
4461,OFF,-0.12,1.17,-0.03
4462,OFF,-0.12,1.16,-0.03
4463,OFF,-0.12,1.16,-0.02
4463,OFF,-0.12,1.16,-0.03
4464,OFF,-0.12,1.17,-0.03
4465,OFF,-0.12,1.17,-0.03
4466,OFF,-0.12,1.17,-0.03
4466,OFF,-0.12,1.17,-0.04
4467,OFF,-0.12,1.17,-0.03
4468,OFF,-0.12,1.16,-0.03
4468,OFF,-0.13,1.16,-0.04
4469,OFF,-0.12,1.16,-0.04
4470,OFF,-0.12,1.16,-0.04
4471,OFF,-0.12,1.16,-0.04
4471,OFF,-0.12,1.16,-0.04
4472,OFF,-0.12,1.16,-0.03
4473,OFF,-0.12,1.16,-0.03
4473,OFF,-0.12,1.16,-0.03
4474,OFF,-0.12,1.16,-0.03
4475,OFF,-0.12,1.16,-0.04
4476,OFF,-0.12,1.16,-0.04
4476,OFF,-0.12,1.16,-0.04
4477,OFF,-0.12,1.17,-0.04
4478,OFF,-0.12,1.17,-0.04
4478,OFF,-0.12,1.16,-0.04
4479,OFF,-0.12,1.16,-0.04
4480,OFF,-0.12,1.16,-0.04
4480,OFF,-0.12,1.16,-0.04
4481,OFF,-0.12,1.16,-0.04
4482,OFF,-0.12,1.16,-0.04
4483,OFF,-0.12,1.16,-0.04
4483,OFF,-0.12,1.17,-0.04
4484,OFF,-0.12,1.17,-0.04
4485,OFF,-0.12,1.17,-0.04
4485,OFF,-0.12,1.17,-0.04
4486,OFF,-0.12,1.17,-0.03
4487,OFF,-0.12,1.16,-0.03
4488,OFF,-0.12,1.16,-0.03
4488,OFF,-0.12,1.16,-0.04
4489,OFF,-0.12,1.16,-0.04
4490,OFF,-0.12,1.16,-0.04
4490,OFF,-0.12,1.16,-0.04
4491,OFF,-0.12,1.16,-0.04
4492,OFF,-0.12,1.16,-0.03
4492,OFF,-0.12,1.17,-0.03
4493,OFF,-0.12,1.17,-0.03
4494,OFF,-0.12,1.17,-0.03
4495,OFF,-0.12,1.17,-0.03
4495,OFF,-0.12,1.17,-0.04
4496,OFF,-0.12,1.17,-0.04
4497,OFF,-0.12,1.16,-0.04
4497,OFF,-0.12,1.17,-0.04
4498,OFF,-0.12,1.17,-0.03
4499,OFF,-0.12,1.17,-0.04
4500,OFF,-0.12,1.17,-0.04
4500,OFF,-0.12,1.17,-0.04
4501,OFF,-0.12,1.17,-0.04
4502,OFF,-0.12,1.17,-0.03
4502,OFF,-0.12,1.16,-0.03
4503,OFF,-0.12,1.16,-0.03
4504,OFF,-0.12,1.16,-0.04
4505,OFF,-0.12,1.16,-0.04
4505,OFF,-0.12,1.16,-0.04
4506,OFF,-0.12,1.16,-0.04
4507,OFF,-0.12,1.16,-0.04
4507,OFF,-0.12,1.17,-0.04
4508,OFF,-0.12,1.17,-0.04
4509,OFF,-0.12,1.17,-0.04
4509,OFF,-0.12,1.17,-0.04
4510,OFF,-0.12,1.17,-0.03
4511,OFF,-0.12,1.16,-0.03
4512,OFF,-0.12,1.17,-0.03
4512,OFF,-0.12,1.17,-0.03
4513,OFF,-0.12,1.17,-0.03
4514,OFF,-0.12,1.17,-0.03
4514,OFF,-0.12,1.17,-0.03
4515,OFF,-0.12,1.16,-0.03
4516,OFF,-0.12,1.16,-0.03
4517,OFF,-0.12,1.16,-0.03
4517,OFF,-0.12,1.16,-0.03
4518,OFF,-0.12,1.16,-0.03
4519,OFF,-0.12,1.16,-0.04
4519,OFF,-0.12,1.16,-0.04
4520,OFF,-0.12,1.17,-0.04
4521,OFF,-0.12,1.17,-0.03
4522,OFF,-0.12,1.17,-0.03
4522,OFF,-0.12,1.17,-0.03
4523,OFF,-0.12,1.16,-0.04
4524,OFF,-0.12,1.17,-0.04
4524,OFF,-0.12,1.17,-0.04
4525,OFF,-0.11,1.17,-0.04
4526,OFF,-0.12,1.17,-0.03
4526,OFF,-0.12,1.16,-0.03
4527,OFF,-0.13,1.16,-0.03
4528,OFF,-0.12,1.16,-0.04
4529,OFF,-0.12,1.16,-0.04
4529,OFF,-0.12,1.16,-0.04
4530,OFF,-0.12,1.17,-0.04
4531,OFF,-0.12,1.17,-0.04
4531,OFF,-0.12,1.16,-0.04
4532,OFF,-0.12,1.16,-0.04
4533,OFF,-0.12,1.16,-0.04
4534,OFF,-0.12,1.17,-0.04
4534,OFF,-0.12,1.16,-0.04
4535,OFF,-0.12,1.16,-0.03
4536,OFF,-0.12,1.16,-0.03
4536,OFF,-0.12,1.16,-0.03
4537,OFF,-0.12,1.16,-0.03
4538,OFF,-0.12,1.16,-0.03
4539,OFF,-0.12,1.17,-0.02
4539,OFF,-0.12,1.17,-0.02
4540,OFF,-0.12,1.16,-0.02
4541,OFF,-0.12,1.16,-0.03
4541,OFF,-0.12,1.16,-0.04
4542,OFF,-0.12,1.17,-0.03
4543,OFF,-0.13,1.17,-0.03
4543,OFF,-0.12,1.17,-0.03
4544,OFF,-0.12,1.16,-0.03
4545,OFF,-0.12,1.16,-0.04
4546,OFF,-0.12,1.16,-0.04
4546,OFF,-0.12,1.16,-0.04
4547,OFF,-0.12,1.16,-0.03
4548,OFF,-0.12,1.17,-0.03
4549,OFF,-0.12,1.17,-0.03
4549,OFF,-0.12,1.16,-0.03
4550,OFF,-0.12,1.17,-0.04
4551,OFF,-0.12,1.17,-0.03
4551,OFF,-0.12,1.17,-0.03
4552,OFF,-0.13,1.17,-0.03
4553,OFF,-0.13,1.17,-0.03
4553,OFF,-0.13,1.17,-0.03
4554,OFF,-0.12,1.17,-0.03
4555,OFF,-0.12,1.17,-0.04
4556,OFF,-0.12,1.17,-0.04
4556,OFF,-0.12,1.17,-0.03
4557,OFF,-0.12,1.17,-0.04
4558,OFF,-0.12,1.17,-0.04
4558,OFF,-0.12,1.17,-0.04
4559,OFF,-0.12,1.17,-0.03
4560,OFF,-0.12,1.17,-0.03
4561,OFF,-0.12,1.17,-0.03
4561,OFF,-0.12,1.17,-0.03
4562,OFF,-0.12,1.17,-0.03
4563,OFF,-0.12,1.17,-0.04
4563,OFF,-0.12,1.17,-0.03
4564,OFF,-0.12,1.16,-0.03
4565,OFF,-0.12,1.16,-0.03
4566,OFF,-0.12,1.16,-0.03
4566,OFF,-0.12,1.17,-0.03
4567,OFF,-0.12,1.16,-0.03
4568,OFF,-0.12,1.16,-0.03
4568,OFF,-0.12,1.17,-0.04
4569,OFF,-0.12,1.17,-0.04
4570,OFF,-0.12,1.17,-0.04
4570,OFF,-0.12,1.17,-0.04
4571,OFF,-0.12,1.17,-0.03
4572,OFF,-0.12,1.17,-0.03
4573,OFF,-0.12,1.17,-0.03
4573,OFF,-0.12,1.17,-0.03
4574,OFF,-0.12,1.18,-0.04
4575,OFF,-0.12,1.17,-0.04
4575,OFF,-0.12,1.17,-0.04
4576,OFF,-0.11,1.17,-0.04
4577,OFF,-0.12,1.17,-0.04
4578,OFF,-0.12,1.17,-0.04
4578,OFF,-0.12,1.17,-0.04
4579,OFF,-0.12,1.17,-0.04
4580,OFF,-0.12,1.17,-0.04
4580,OFF,-0.12,1.17,-0.04
4581,OFF,-0.12,1.17,-0.04
4582,OFF,-0.12,1.17,-0.04
4583,OFF,-0.12,1.17,-0.04
4583,OFF,-0.12,1.17,-0.05
4584,OFF,-0.12,1.17,-0.04
4585,OFF,-0.12,1.17,-0.04
4585,OFF,-0.12,1.17,-0.04
4586,OFF,-0.12,1.17,-0.05
4587,OFF,-0.12,1.16,-0.05
4588,OFF,-0.11,1.16,-0.05
4588,OFF,-0.11,1.16,-0.05
4589,OFF,-0.12,1.17,-0.04
4590,OFF,-0.12,1.17,-0.04
4590,OFF,-0.12,1.17,-0.04
4591,OFF,-0.12,1.17,-0.04
4592,OFF,-0.12,1.17,-0.05
4592,OFF,-0.11,1.17,-0.05
4593,OFF,-0.12,1.17,-0.04
4594,OFF,-0.12,1.17,-0.04
4595,OFF,-0.12,1.17,-0.04
4595,OFF,-0.12,1.17,-0.04
4596,OFF,-0.12,1.17,-0.05
4597,OFF,-0.12,1.17,-0.05
4597,OFF,-0.12,1.16,-0.05
4598,OFF,-0.12,1.16,-0.05
4599,OFF,-0.12,1.17,-0.04
4600,OFF,-0.12,1.17,-0.04
4600,OFF,-0.12,1.17,-0.04
4601,OFF,-0.12,1.17,-0.03
4602,OFF,-0.12,1.17,-0.03
4602,OFF,-0.12,1.17,-0.04
4603,OFF,-0.12,1.17,-0.04
4604,OFF,-0.12,1.17,-0.04
4604,OFF,-0.12,1.17,-0.04
4605,OFF,-0.12,1.17,-0.04
4606,OFF,-0.12,1.17,-0.03
4607,OFF,-0.12,1.17,-0.02
4607,OFF,-0.12,1.17,-0.03
4608,OFF,-0.12,1.17,-0.04
4609,OFF,-0.12,1.17,-0.04
4609,OFF,-0.12,1.17,-0.03
4610,OFF,-0.12,1.17,-0.03
4611,OFF,-0.12,1.17,-0.03
4612,OFF,-0.11,1.17,-0.04
4612,OFF,-0.11,1.17,-0.04
4613,OFF,-0.12,1.17,-0.03
4614,OFF,-0.12,1.17,-0.03
4614,OFF,-0.12,1.17,-0.04
4615,OFF,-0.11,1.18,-0.04
4616,OFF,-0.11,1.18,-0.04
4617,OFF,-0.12,1.17,-0.05
4617,OFF,-0.12,1.17,-0.05
4618,OFF,-0.12,1.17,-0.05
4619,OFF,-0.12,1.17,-0.04
4619,OFF,-0.12,1.17,-0.04
4620,OFF,-0.12,1.18,-0.04
4621,OFF,-0.12,1.17,-0.04
4621,OFF,-0.12,1.17,-0.04
4622,OFF,-0.12,1.17,-0.04
4623,OFF,-0.11,1.17,-0.04
4624,OFF,-0.12,1.17,-0.05
4624,OFF,-0.12,1.17,-0.04
4625,OFF,-0.12,1.17,-0.04
4626,OFF,-0.12,1.17,-0.03
4626,OFF,-0.12,1.17,-0.03
4627,OFF,-0.12,1.17,-0.03
4628,OFF,-0.12,1.17,-0.03
4629,OFF,-0.12,1.17,-0.03
4629,OFF,-0.12,1.17,-0.03
4630,OFF,-0.12,1.16,-0.03
4631,OFF,-0.12,1.16,-0.03
4631,OFF,-0.12,1.16,-0.03
4632,OFF,-0.12,1.16,-0.04
4633,OFF,-0.12,1.16,-0.04
4634,OFF,-0.12,1.17,-0.04
4634,OFF,-0.12,1.17,-0.04
4635,OFF,-0.12,1.17,-0.04
4636,OFF,-0.12,1.17,-0.04
4636,OFF,-0.12,1.17,-0.04
4637,OFF,-0.12,1.17,-0.04
4638,OFF,-0.12,1.17,-0.04
4639,OFF,-0.12,1.17,-0.04
4639,OFF,-0.12,1.17,-0.04
4640,OFF,-0.12,1.17,-0.03
4641,OFF,-0.13,1.17,-0.03
4641,OFF,-0.12,1.17,-0.03
4642,OFF,-0.12,1.17,-0.03
4643,OFF,-0.12,1.17,-0.03
4644,OFF,-0.12,1.17,-0.04
4644,OFF,-0.12,1.17,-0.04
4645,OFF,-0.12,1.17,-0.04
4646,OFF,-0.12,1.17,-0.03
4646,OFF,-0.12,1.17,-0.03
4647,OFF,-0.12,1.17,-0.03
4648,OFF,-0.12,1.17,-0.03
4648,OFF,-0.12,1.17,-0.03
4649,OFF,-0.12,1.17,-0.03
4650,OFF,-0.12,1.17,-0.03
4651,OFF,-0.12,1.16,-0.03
4651,OFF,-0.12,1.17,-0.03
4652,OFF,-0.12,1.17,-0.03
4653,OFF,-0.12,1.17,-0.03
4653,OFF,-0.12,1.17,-0.03
4654,OFF,-0.12,1.17,-0.04
4655,OFF,-0.12,1.17,-0.03
4656,OFF,-0.12,1.17,-0.03
4656,OFF,-0.12,1.17,-0.03
4657,OFF,-0.11,1.17,-0.03
4658,OFF,-0.11,1.17,-0.03
4658,OFF,-0.11,1.18,-0.03
4659,OFF,-0.12,1.1.17,-0.04
6244,OFF,-0.12,1.17,-0.04
6244,OFF,-0.12,1.16,-0.04
6245,OFF,-0.12,1.16,-0.03
6246,OFF,-0.12,1.16,-0.04
6247,OFF,-0.12,1.16,-0.04
6247,OFF,-0.12,1.16,-0.04
6248,OFF,-0.12,1.16,-0.04
6249,OFF,-0.12,1.17,-0.04
6249,OFF,-0.12,1.17,-0.04
6250,OFF,-0.12,1.17,-0.04
6251,OFF,-0.12,1.17,-0.04
6251,OFF,-0.12,1.17,-0.04
6252,OFF,-0.12,1.17,-0.03
6253,OFF,-0.12,1.16,-0.03
6254,OFF,-0.12,1.16,-0.04
6254,OFF,-0.12,1.16,-0.04
6255,OFF,-0.12,1.16,-0.03
6256,OFF,-0.12,1.16,-0.03
6256,OFF,-0.12,1.16,-0.03
6257,OFF,-0.12,1.16,-0.03
6258,OFF,-0.11,1.17,-0.03
6259,OFF,-0.11,1.16,-0.03
6259,OFF,-0.11,1.16,-0.03
6260,OFF,-0.12,1.16,-0.03
6261,OFF,-0.12,1.16,-0.04
6261,OFF,-0.12,1.16,-0.03
6262,OFF,-0.12,1.16,-0.04
6263,OFF,-0.12,1.16,-0.04
6264,OFF,-0.12,1.16,-0.03
6264,OFF,-0.12,1.16,-0.03
6265,OFF,-0.12,1.16,-0.03
6266,OFF,-0.12,1.16,-0.03
6266,OFF,-0.12,1.16,-0.03
6267,OFF,-0.12,1.16,-0.02
6268,OFF,-0.12,1.16,-0.03
6268,OFF,-0.12,1.16,-0.03
6269,OFF,-0.12,1.16,-0.04
6270,OFF,-0.12,1.17,-0.04
6271,OFF,-0.12,1.17,-0.04
